date,metric_type,Provider Name,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
2/23/2025,median,Citynet,90422,91978,90.42,91.98,4,3554,1099,2004
2/23/2025,median,EngiNet,49957,52269,49.96,52.27,5,595,168,324
2/23/2025,median,Aztelekom,83924,80513,83.92,80.51,8,1973,580,1107
2/23/2025,median,Azeronline,94114,90674,94.11,90.67,8,797,277,512
2/23/2025,median,Baktelekom,86876,83378,86.88,83.38,5,2302,738,1382
2/23/2025,median,Delta Telecom,38338,30601,38.34,30.6,4,339,100,204
2/23/2025,median,alfanet,37268,30383,37.27,30.38,12,144,35,80
2/23/2025,median,KATV 1,67566,69501,67.57,69.5,3,1831,554,1046
2/23/2025,median,Caspian Telecom,81658,89066,81.66,89.07,3,654,169,314
2/23/2025,median,GSP,40013,44146,40.01,44.15,5,245,66,121
2/23/2025,median,AzFiberNet,42346,41403,42.35,41.4,4,147,34,68
2/23/2025,median,iZONE,47470,48784,47.47,48.78,4,107,27,48
2/23/2025,median,Selnet,53279,57698,53.28,57.7,5,512,120,238
2/23/2025,median,ArazNET,12754,15031,12.75,15.03,3,134,32,68
2/23/2025,median,Metronet,57305,49264,57.31,49.26,4,220,60,124
2/23/2025,mean,All Providers Combined,121694,112525,121.69,112.53,9,14450,4291,7984
2/23/2025,mean,Citynet,147740,137696,147.74,137.7,7,3554,1099,2004
2/23/2025,mean,EngiNet,62697,67380,62.7,67.38,13,595,168,324
2/23/2025,mean,Aztelekom,158693,146855,158.69,146.86,9,1973,580,1107
2/23/2025,mean,Azeronline,161446,139568,161.45,139.57,13,797,277,512
2/23/2025,mean,Baktelekom,158164,141537,158.16,141.54,8,2302,738,1382
2/23/2025,mean,Delta Telecom,47581,41703,47.58,41.7,10,339,100,204
2/23/2025,mean,alfanet,40322,33562,40.32,33.56,31,144,35,80
2/23/2025,mean,KATV 1,66127,63372,66.13,63.37,8,1831,554,1046
2/23/2025,mean,Caspian Telecom,68092,70529,68.09,70.53,6,654,169,314
2/23/2025,mean,GSP,46195,48639,46.2,48.64,13,245,66,121
2/23/2025,mean,AzFiberNet,47742,59593,47.74,59.59,5,147,34,68
2/23/2025,mean,iZONE,60449,48858,60.45,48.86,4,107,27,48
2/23/2025,mean,Selnet,124657,118358,124.66,118.36,7,512,120,238
2/23/2025,mean,ArazNET,12882,14320,12.88,14.32,4,134,32,68
2/23/2025,mean,Metronet,145190,130168,145.19,130.17,7,220,60,124
2/24/2025,median,All Providers Combined,74234,71987,74.23,71.99,5,17843,5070,9222
2/24/2025,median,Citynet,91178,92017,91.18,92.02,4,3426,1138,2005
2/24/2025,median,EngiNet,57589,58027,57.59,58.03,5,818,208,408
2/24/2025,median,Aztelekom,92748,89939,92.75,89.94,7,2626,763,1433
2/24/2025,median,Azeronline,93093,79425,93.09,79.43,9,1037,283,538
2/24/2025,median,Baktelekom,91798,88724,91.8,88.72,5,2917,928,1651
2/24/2025,median,Delta Telecom,35084,35048,35.08,35.05,5,628,190,335
2/24/2025,median,Smart Online,35474,34379,35.47,34.38,4,127,18,58
2/24/2025,median,TransEuroCom,47309,50399,47.31,50.4,9,111,17,31
2/24/2025,median,alfanet,31416,25788,31.42,25.79,17,215,50,100
2/24/2025,median,Teleport,29211,32812,29.21,32.81,5,268,63,116
2/24/2025,median,Azeurotel,53771,33477,53.77,33.48,5,142,30,55
2/24/2025,median,KATV 1,70000,75689,70,75.69,3,2119,606,1137
2/24/2025,median,Caspian Telecom,79142,82419,79.14,82.42,3,575,164,283
2/24/2025,median,GSP,44846,49318,44.85,49.32,4,179,54,96
2/24/2025,median,AzFiberNet,50640,41753,50.64,41.75,3,172,53,93
2/24/2025,median,iZONE,61775,39020,61.78,39.02,3,137,47,78
2/24/2025,median,Selnet,58229,54151,58.23,54.15,5,783,158,313
2/24/2025,median,ArazNET,13651,15602,13.65,15.6,3,203,27,65
2/24/2025,median,Bulud Telecom,46176,36941,46.18,36.94,6,113,36,78
2/24/2025,median,Metronet,51845,53122,51.85,53.12,4,342,75,135
2/24/2025,mean,All Providers Combined,129350,118128,129.35,118.13,9,17843,5070,9222
2/24/2025,mean,Citynet,143443,135351,143.44,135.35,6,3426,1138,2005
2/24/2025,mean,EngiNet,71459,75473,71.46,75.47,9,818,208,408
2/24/2025,mean,Aztelekom,178871,155169,178.87,155.17,9,2626,763,1433
2/24/2025,mean,Azeronline,156440,132999,156.44,133,12,1037,283,538
2/24/2025,mean,Baktelekom,193431,168629,193.43,168.63,11,2917,928,1651
2/24/2025,mean,Delta Telecom,49320,47817,49.32,47.82,13,628,190,335
2/24/2025,mean,Smart Online,49304,37018,49.3,37.02,5,127,18,58
2/24/2025,mean,TransEuroCom,44901,49006,44.9,49.01,9,111,17,31
2/24/2025,mean,alfanet,39578,35561,39.58,35.56,39,215,50,100
2/24/2025,mean,Teleport,32653,33144,32.65,33.14,13,268,63,116
2/24/2025,mean,Azeurotel,70359,54755,70.36,54.76,6,142,30,55
2/24/2025,mean,KATV 1,63205,65679,63.21,65.68,10,2119,606,1137
2/24/2025,mean,Caspian Telecom,65645,68480,65.65,68.48,8,575,164,283
2/24/2025,mean,GSP,48901,50531,48.9,50.53,10,179,54,96
2/24/2025,mean,AzFiberNet,93603,97612,93.6,97.61,3,172,53,93
2/24/2025,mean,iZONE,69294,51130,69.29,51.13,12,137,47,78
2/24/2025,mean,Selnet,111522,102608,111.52,102.61,6,783,158,313
2/24/2025,mean,ArazNET,21030,25232,21.03,25.23,9,203,27,65
2/24/2025,mean,Bulud Telecom,86613,83855,86.61,83.86,14,113,36,78
2/24/2025,mean,Metronet,93953,92866,93.95,92.87,6,342,75,135
2/25/2025,median,All Providers Combined,71928,70586,71.93,70.59,4,15918,4410,8207
2/25/2025,median,Citynet,90142,91638,90.14,91.64,4,3033,989,1735
2/25/2025,median,EngiNet,53983,50008,53.98,50.01,5,604,179,315
2/25/2025,median,Aztelekom,78721,75944,78.72,75.94,7,2303,585,1198
2/25/2025,median,Azeronline,115019,94862,115.02,94.86,8,1025,299,602
2/25/2025,median,Baktelekom,84024,83312,84.02,83.31,5,2620,724,1393
2/25/2025,median,Delta Telecom,37399,35032,37.4,35.03,5,666,214,352
2/25/2025,median,Smart Online,34332,31283,34.33,31.28,4,166,29,67
2/25/2025,median,TransEuroCom,28577,24803,28.58,24.8,9,102,21,37
2/25/2025,median,alfanet,53946,53372,53.95,53.37,2,116,32,65
2/25/2025,median,Teleport,20808,24518,20.81,24.52,11,137,27,68
2/25/2025,median,Azeurotel,65128,57476,65.13,57.48,4,156,52,81
2/25/2025,median,KATV 1,75310,77302,75.31,77.3,3,1978,526,1054
2/25/2025,median,Caspian Telecom,76106,83385,76.11,83.39,3,613,166,292
2/25/2025,median,GSP,44116,43480,44.12,43.48,4,263,64,127
2/25/2025,median,AzFiberNet,48309,47199,48.31,47.2,4,204,67,113
2/25/2025,median,BeeOnline,46841,48735,46.84,48.74,4,127,29,51
2/25/2025,median,iZONE,47110,46077,47.11,46.08,3,150,38,67
2/25/2025,median,Selnet,55267,56551,55.27,56.55,5,643,158,284
2/25/2025,median,ArazNET,12836,14861,12.84,14.86,3,101,29,64
2/25/2025,median,Bulud Telecom,48428,44004,48.43,44,4,139,38,80
2/25/2025,median,Metronet,49752,61420,49.75,61.42,4,268,73,129
2/25/2025,mean,All Providers Combined,126421,115140,126.42,115.14,8,15918,4410,8207
2/25/2025,mean,Citynet,155773,139424,155.77,139.42,7,3033,989,1735
2/25/2025,mean,EngiNet,64326,65235,64.33,65.24,10,604,179,315
2/25/2025,mean,Aztelekom,165295,145196,165.3,145.2,8,2303,585,1198
2/25/2025,mean,Azeronline,173371,153526,173.37,153.53,10,1025,299,602
2/25/2025,mean,Baktelekom,170036,152701,170.04,152.7,7,2620,724,1393
2/25/2025,mean,Delta Telecom,63574,55478,63.57,55.48,14,666,214,352
2/25/2025,mean,Smart Online,42749,33976,42.75,33.98,5,166,29,67
2/25/2025,mean,TransEuroCom,35626,34569,35.63,34.57,9,102,21,37
2/25/2025,mean,alfanet,53997,55913,54,55.91,5,116,32,65
2/25/2025,mean,Teleport,23606,25356,23.61,25.36,18,137,27,68
2/25/2025,mean,Azeurotel,124110,125791,124.11,125.79,4,156,52,81
2/25/2025,mean,KATV 1,67208,66203,67.21,66.2,6,1978,526,1054
2/25/2025,mean,Caspian Telecom,64448,68049,64.45,68.05,6,613,166,292
2/25/2025,mean,GSP,46184,46356,46.18,46.36,13,263,64,127
2/25/2025,mean,AzFiberNet,124227,121804,124.23,121.8,5,204,67,113
2/25/2025,mean,BeeOnline,55466,51342,55.47,51.34,5,127,29,51
2/25/2025,mean,iZONE,64221,72976,64.22,72.98,5,150,38,67
2/25/2025,mean,Selnet,112568,102938,112.57,102.94,5,643,158,284
2/25/2025,mean,ArazNET,21086,21641,21.09,21.64,10,101,29,64
2/25/2025,mean,Bulud Telecom,71020,84621,71.02,84.62,13,139,38,80
2/25/2025,mean,Metronet,107345,104435,107.35,104.44,5,268,73,129
2/26/2025,median,All Providers Combined,74483,73935,74.48,73.94,5,15988,4573,8293
2/26/2025,median,Citynet,89322,92010,89.32,92.01,4,2855,917,1595
2/26/2025,median,EngiNet,53962,54237,53.96,54.24,5,600,160,290
2/26/2025,median,Aztelekom,77657,75139,77.66,75.14,8,2255,629,1231
2/26/2025,median,Azeronline,100581,83151,100.58,83.15,8,1147,332,626
2/26/2025,median,Baktelekom,81184,84345,81.18,84.35,5,2924,884,1557
2/26/2025,median,Delta Telecom,43423,41868,43.42,41.87,4,569,214,344
2/26/2025,median,alfanet,45561,47944,45.56,47.94,4,127,37,78
2/26/2025,median,Teleport,29041,37220,29.04,37.22,5,158,35,68
2/26/2025,median,Azeurotel,50817,64183,50.82,64.18,4,163,41,76
2/26/2025,median,KATV 1,81709,89420,81.71,89.42,3,1933,502,968
2/26/2025,median,Caspian Telecom,84940,85987,84.94,85.99,3,488,147,286
2/26/2025,median,GSP,43092,46897,43.09,46.9,5,275,70,130
2/26/2025,median,AzFiberNet,54720,71912,54.72,71.91,3,192,66,116
2/26/2025,median,BeeOnline,51290,49993,51.29,49.99,4,103,30,52
2/26/2025,median,iZONE,39996,39751,40,39.75,3,177,39,70
2/26/2025,median,Selnet,57587,52827,57.59,52.83,5,657,160,315
2/26/2025,median,ArazNET,14723,15809,14.72,15.81,3,100,31,63
2/26/2025,median,Bulud Telecom,51293,48808,51.29,48.81,4,167,38,70
2/26/2025,median,Metronet,59832,61840,59.83,61.84,4,400,98,187
2/26/2025,mean,All Providers Combined,124951,117982,124.95,117.98,8,15988,4573,8293
2/26/2025,mean,Citynet,155941,144319,155.94,144.32,7,2855,917,1595
2/26/2025,mean,EngiNet,72388,71059,72.39,71.06,13,600,160,290
2/26/2025,mean,Aztelekom,144924,139967,144.92,139.97,10,2255,629,1231
2/26/2025,mean,Azeronline,164164,142772,164.16,142.77,10,1147,332,626
2/26/2025,mean,Baktelekom,163702,155069,163.7,155.07,8,2924,884,1557
2/26/2025,mean,Delta Telecom,77009,76266,77.01,76.27,10,569,214,344
2/26/2025,mean,alfanet,45661,50287,45.66,50.29,11,127,37,78
2/26/2025,mean,Teleport,34772,40121,34.77,40.12,9,158,35,68
2/26/2025,mean,Azeurotel,118236,96890,118.24,96.89,5,163,41,76
2/26/2025,mean,KATV 1,69504,69278,69.5,69.28,4,1933,502,968
2/26/2025,mean,Caspian Telecom,67116,66743,67.12,66.74,5,488,147,286
2/26/2025,mean,GSP,49836,53815,49.84,53.82,6,275,70,130
2/26/2025,mean,AzFiberNet,122349,141925,122.35,141.93,3,192,66,116
2/26/2025,mean,BeeOnline,67771,57794,67.77,57.79,7,103,30,52
2/26/2025,mean,iZONE,62865,47684,62.87,47.68,7,177,39,70
2/26/2025,mean,Selnet,112662,102585,112.66,102.59,6,657,160,315
2/26/2025,mean,ArazNET,38193,39878,38.19,39.88,9,100,31,63
2/26/2025,mean,Bulud Telecom,76124,85498,76.12,85.5,5,167,38,70
2/26/2025,mean,Metronet,131632,115879,131.63,115.88,11,400,98,187
2/27/2025,median,All Providers Combined,76383,74217,76.38,74.22,4,16444,4621,8435
2/27/2025,median,Citynet,91113,92773,91.11,92.77,4,2823,897,1594
2/27/2025,median,EngiNet,55609,53705,55.61,53.71,5,517,146,293
2/27/2025,median,Aztelekom,94169,92166,94.17,92.17,7,2306,666,1263
2/27/2025,median,Azeronline,92021,92265,92.02,92.27,8,1265,317,659
2/27/2025,median,Baktelekom,83425,77500,83.43,77.5,5,2916,877,1526
2/27/2025,median,Delta Telecom,38102,38492,38.1,38.49,4,631,205,340
2/27/2025,median,Smart Online,36737,33810,36.74,33.81,5,165,37,71
2/27/2025,median,alfanet,53059,53690,53.06,53.69,3,135,39,73
2/27/2025,median,Teleport,27002,29399,27,29.4,15,119,37,51
2/27/2025,median,Azeurotel,82393,87805,82.39,87.81,4,227,66,108
2/27/2025,median,KATV 1,77137,82716,77.14,82.72,3,1890,484,1011
2/27/2025,median,Caspian Telecom,81643,86159,81.64,86.16,3,584,172,301
2/27/2025,median,GSP,44376,44604,44.38,44.6,4,303,81,140
2/27/2025,median,AzFiberNet,40625,45699,40.63,45.7,4,169,53,97
2/27/2025,median,iZONE,47679,51381,47.68,51.38,3,165,41,71
2/27/2025,median,Selnet,69042,64920,69.04,64.92,5,744,165,308
2/27/2025,median,ArazNET,14249,15343,14.25,15.34,3,108,31,70
2/27/2025,median,Bulud Telecom,54859,54279,54.86,54.28,4,288,53,97
2/27/2025,median,Metronet,69957,73493,69.96,73.49,4,362,90,166
2/27/2025,mean,All Providers Combined,131581,120661,131.58,120.66,9,16444,4621,8435
2/27/2025,mean,Citynet,161577,145912,161.58,145.91,8,2823,897,1594
2/27/2025,mean,EngiNet,64670,66263,64.67,66.26,13,517,146,293
2/27/2025,mean,Aztelekom,176292,157806,176.29,157.81,8,2306,666,1263
2/27/2025,mean,Azeronline,167712,151037,167.71,151.04,12,1265,317,659
2/27/2025,mean,Baktelekom,168995,152197,169,152.2,8,2916,877,1526
2/27/2025,mean,Delta Telecom,70573,68985,70.57,68.99,10,631,205,340
2/27/2025,mean,Smart Online,46295,37955,46.3,37.96,9,165,37,71
2/27/2025,mean,alfanet,53840,55019,53.84,55.02,3,135,39,73
2/27/2025,mean,Teleport,31870,34603,31.87,34.6,21,119,37,51
2/27/2025,mean,Azeurotel,145730,118582,145.73,118.58,11,227,66,108
2/27/2025,mean,KATV 1,69543,68866,69.54,68.87,6,1890,484,1011
2/27/2025,mean,Caspian Telecom,65425,67881,65.43,67.88,7,584,172,301
2/27/2025,mean,GSP,65359,61749,65.36,61.75,6,303,81,140
2/27/2025,mean,AzFiberNet,73077,80536,73.08,80.54,4,169,53,97
2/27/2025,mean,iZONE,68844,57503,68.84,57.5,4,165,41,71
2/27/2025,mean,Selnet,126669,119304,126.67,119.3,6,744,165,308
2/27/2025,mean,ArazNET,24367,24447,24.37,24.45,9,108,31,70
2/27/2025,mean,Bulud Telecom,78412,75334,78.41,75.33,38,288,53,97
2/27/2025,mean,Metronet,134279,122185,134.28,122.19,6,362,90,166
2/28/2025,mean,All Providers Combined,135524,123850,135.52,123.85,9,16583,4679,8542
2/28/2025,mean,Citynet,171516,152557,171.52,152.56,7,3184,971,1715
2/28/2025,mean,EngiNet,65878,68077,65.88,68.08,13,611,177,345
2/28/2025,mean,Aztelekom,153756,137149,153.76,137.15,10,2529,687,1323
2/28/2025,mean,Azeronline,177032,163302,177.03,163.3,11,1218,348,677
2/28/2025,mean,Baktelekom,187129,166685,187.13,166.69,9,2848,832,1527
2/28/2025,mean,Delta Telecom,70949,73093,70.95,73.09,10,736,231,393
2/28/2025,mean,Smart Online,34741,31758,34.74,31.76,6,131,23,51
2/28/2025,mean,alfanet,50824,53684,50.82,53.68,11,174,38,86
2/28/2025,mean,Teleport,27971,29866,27.97,29.87,13,119,35,64
2/28/2025,mean,Azeurotel,161027,121298,161.03,121.3,5,320,56,89
2/28/2025,mean,KATV 1,66270,67300,66.27,67.3,6,1807,542,1032
2/28/2025,mean,Caspian Telecom,69900,67916,69.9,67.92,5,424,140,247
2/28/2025,mean,GSP,53865,58760,53.87,58.76,6,233,60,112
2/28/2025,mean,AzFiberNet,126588,157115,126.59,157.12,4,223,60,101
2/28/2025,mean,SparkTel,63334,66027,63.33,66.03,5,101,33,62
2/28/2025,mean,BeeOnline,73161,60092,73.16,60.09,6,126,30,64
2/28/2025,mean,Selnet,137812,126604,137.81,126.6,6,564,155,302
2/28/2025,mean,ArazNET,17212,19719,17.21,19.72,15,123,33,62
2/28/2025,mean,Bulud Telecom,61154,61924,61.15,61.92,5,139,39,70
2/28/2025,mean,Metronet,143265,123277,143.27,123.28,7,261,83,140
2/28/2025,median,All Providers Combined,78245,77367,78.25,77.37,4,16583,4679,8542
2/28/2025,median,Citynet,91002,92812,91,92.81,4,3184,971,1715
2/28/2025,median,EngiNet,53799,54861,53.8,54.86,5,611,177,345
2/28/2025,median,Aztelekom,78400,74168,78.4,74.17,7,2529,687,1323
2/28/2025,median,Azeronline,132064,105333,132.06,105.33,8,1218,348,677
2/28/2025,median,Baktelekom,92470,91005,92.47,91.01,4,2848,832,1527
2/28/2025,median,Delta Telecom,41050,40446,41.05,40.45,4,736,231,393
2/28/2025,median,Smart Online,31237,28395,31.24,28.4,5,131,23,51
2/28/2025,median,alfanet,48959,50874,48.96,50.87,3,174,38,86
2/28/2025,median,Teleport,25659,33382,25.66,33.38,3,119,35,64
2/28/2025,median,Azeurotel,80713,71509,80.71,71.51,4,320,56,89
2/28/2025,median,KATV 1,74197,83514,74.2,83.51,3,1807,542,1032
2/28/2025,median,Caspian Telecom,84756,84754,84.76,84.75,3,424,140,247
2/28/2025,median,GSP,38668,39347,38.67,39.35,5,233,60,112
2/28/2025,median,AzFiberNet,69158,77854,69.16,77.85,3,223,60,101
2/28/2025,median,SparkTel,53578,53031,53.58,53.03,4,101,33,62
2/28/2025,median,BeeOnline,50705,49226,50.71,49.23,4,126,30,64
2/28/2025,median,Selnet,70289,60007,70.29,60.01,5,564,155,302
2/28/2025,median,ArazNET,13622,15018,13.62,15.02,3,123,33,62
2/28/2025,median,Bulud Telecom,49844,51055,49.84,51.06,4,139,39,70
2/28/2025,median,Metronet,68787,69320,68.79,69.32,4,261,83,140
3/1/2025,mean,All Providers Combined,137073,123913,137.07,123.91,9,17755,4967,9375
3/1/2025,mean,Citynet,179210,160098,179.21,160.1,7,3434,1073,1861
3/1/2025,mean,EngiNet,58798,62921,58.8,62.92,14,652,194,371
3/1/2025,mean,Aztelekom,176186,156341,176.19,156.34,9,2635,718,1409
3/1/2025,mean,Azeronline,161783,143380,161.78,143.38,11,1147,335,658
3/1/2025,mean,Baktelekom,189901,165806,189.9,165.81,10,3095,908,1705
3/1/2025,mean,Delta Telecom,60530,52954,60.53,52.95,11,488,148,270
3/1/2025,mean,Smart Online,45007,43167,45.01,43.17,6,145,25,57
3/1/2025,mean,alfanet,57276,55166,57.28,55.17,5,193,45,92
3/1/2025,mean,Teleport,40467,38538,40.47,38.54,16,132,32,73
3/1/2025,mean,Azeurotel,121955,100535,121.96,100.54,6,170,34,59
3/1/2025,mean,KATV 1,66884,67781,66.88,67.78,7,2584,727,1520
3/1/2025,mean,Caspian Telecom,64982,67823,64.98,67.82,7,598,165,278
3/1/2025,mean,GSP,49521,59498,49.52,59.5,5,247,55,108
3/1/2025,mean,AzFiberNet,72296,72361,72.3,72.36,5,201,44,82
3/1/2025,mean,BeeOnline,76435,64756,76.44,64.76,6,116,37,75
3/1/2025,mean,iZONE,82922,58979,82.92,58.98,7,168,44,89
3/1/2025,mean,Selnet,119725,108151,119.73,108.15,7,542,151,278
3/1/2025,mean,ArazNET,15047,16333,15.05,16.33,4,102,27,55
3/1/2025,mean,Bulud Telecom,51458,52706,51.46,52.71,7,129,41,75
3/1/2025,mean,Metronet,116316,104581,116.32,104.58,14,332,88,168
3/1/2025,median,All Providers Combined,77857,78940,77.86,78.94,5,17755,4967,9375
3/1/2025,median,Citynet,90828,92488,90.83,92.49,4,3434,1073,1861
3/1/2025,median,EngiNet,50640,46187,50.64,46.19,5,652,194,371
3/1/2025,median,Aztelekom,90809,89926,90.81,89.93,7,2635,718,1409
3/1/2025,median,Azeronline,105513,93292,105.51,93.29,8,1147,335,658
3/1/2025,median,Baktelekom,93226,93168,93.23,93.17,5,3095,908,1705
3/1/2025,median,Delta Telecom,36840,34478,36.84,34.48,5,488,148,270
3/1/2025,median,Smart Online,40407,35370,40.41,35.37,5,145,25,57
3/1/2025,median,alfanet,59131,51487,59.13,51.49,3,193,45,92
3/1/2025,median,Teleport,29554,32469,29.55,32.47,13,132,32,73
3/1/2025,median,Azeurotel,70064,81625,70.06,81.63,4,170,34,59
3/1/2025,median,KATV 1,79535,87201,79.54,87.2,3,2584,727,1520
3/1/2025,median,Caspian Telecom,77009,84272,77.01,84.27,3,598,165,278
3/1/2025,median,GSP,48831,51107,48.83,51.11,5,247,55,108
3/1/2025,median,AzFiberNet,51988,53170,51.99,53.17,3,201,44,82
3/1/2025,median,BeeOnline,73633,49425,73.63,49.43,4,116,37,75
3/1/2025,median,iZONE,65803,48303,65.8,48.3,3,168,44,89
3/1/2025,median,Selnet,76669,61197,76.67,61.2,5,542,151,278
3/1/2025,median,ArazNET,13945,15327,13.95,15.33,3,102,27,55
3/1/2025,median,Bulud Telecom,48228,49566,48.23,49.57,4,129,41,75
3/1/2025,median,Metronet,51830,57106,51.83,57.11,4,332,88,168
3/2/2025,mean,All Providers Combined,134973,119723,134.97,119.72,8,15257,4323,8036
3/2/2025,mean,Citynet,180430,157669,180.43,157.67,7,3601,1069,1855
3/2/2025,mean,EngiNet,69422,72826,69.42,72.83,10,629,159,297
3/2/2025,mean,Aztelekom,160024,141212,160.02,141.21,13,1995,553,1050
3/2/2025,mean,Azeronline,176213,156469,176.21,156.47,11,1017,286,565
3/2/2025,mean,Baktelekom,183732,157582,183.73,157.58,9,2386,696,1358
3/2/2025,mean,Delta Telecom,50506,43915,50.51,43.92,10,408,127,222
3/2/2025,mean,alfanet,52745,56108,52.75,56.11,4,138,36,80
3/2/2025,mean,Azeurotel,118502,109530,118.5,109.53,6,117,41,69
3/2/2025,mean,KATV 1,70182,70128,70.18,70.13,5,2122,613,1227
3/2/2025,mean,Caspian Telecom,64718,66781,64.72,66.78,7,509,175,297
3/2/2025,mean,GSP,42364,39360,42.36,39.36,7,206,43,97
3/2/2025,mean,AzFiberNet,72184,58244,72.18,58.24,4,117,34,66
3/2/2025,mean,Rahat Telecom,57254,64065,57.25,64.07,9,134,27,43
3/2/2025,mean,iZONE,50051,42285,50.05,42.29,5,120,41,75
3/2/2025,mean,Selnet,105417,85893,105.42,85.89,8,553,149,269
3/2/2025,mean,Bulud Telecom,58076,55504,58.08,55.5,9,161,36,73
3/2/2025,mean,Metronet,122417,107399,122.42,107.4,10,254,69,142
3/2/2025,median,All Providers Combined,78197,78350,78.2,78.35,4,15257,4323,8036
3/2/2025,median,Citynet,91425,93027,91.43,93.03,4,3601,1069,1855
3/2/2025,median,EngiNet,58446,56626,58.45,56.63,5,629,159,297
3/2/2025,median,Aztelekom,81507,74616,81.51,74.62,7,1995,553,1050
3/2/2025,median,Azeronline,115334,94266,115.33,94.27,8,1017,286,565
3/2/2025,median,Baktelekom,91589,87200,91.59,87.2,5,2386,696,1358
3/2/2025,median,Delta Telecom,35280,35455,35.28,35.46,5,408,127,222
3/2/2025,median,alfanet,52953,53216,52.95,53.22,3,138,36,80
3/2/2025,median,Azeurotel,49819,56687,49.82,56.69,5,117,41,69
3/2/2025,median,KATV 1,83413,90658,83.41,90.66,3,2122,613,1227
3/2/2025,median,Caspian Telecom,77319,86751,77.32,86.75,3,509,175,297
3/2/2025,median,GSP,43668,35603,43.67,35.6,4,206,43,97
3/2/2025,median,AzFiberNet,45929,48513,45.93,48.51,3,117,34,66
3/2/2025,median,Rahat Telecom,56581,87382,56.58,87.38,3,134,27,43
3/2/2025,median,iZONE,41938,36221,41.94,36.22,4,120,41,75
3/2/2025,median,Selnet,60491,54967,60.49,54.97,5,553,149,269
3/2/2025,median,Bulud Telecom,51252,44090,51.25,44.09,5,161,36,73
3/2/2025,median,Metronet,58624,68889,58.62,68.89,4,254,69,142
3/3/2025,mean,All Providers Combined,137599,125822,137.6,125.82,9,15536,4267,7838
3/3/2025,mean,Citynet,187998,170371,188,170.37,8,3086,896,1616
3/3/2025,mean,EngiNet,72297,74037,72.3,74.04,10,510,150,310
3/3/2025,mean,Aztelekom,160991,144519,160.99,144.52,9,2154,580,1093
3/3/2025,mean,Azeronline,159298,139980,159.3,139.98,10,1187,314,610
3/3/2025,mean,Baktelekom,186805,165920,186.81,165.92,11,2685,729,1377
3/3/2025,mean,Delta Telecom,71068,69480,71.07,69.48,13,623,207,335
3/3/2025,mean,Smart Online,40607,28657,40.61,28.66,6,130,27,58
